GeneratedReview,label,source,category,Prompt
"Produsul a sosit rapid si... Nu sunt multumita! Am fost nevoiti sa folosim alte produse pentru a putea asambla. Se pot lipi, nu se lipesc, si nu au miros! Sunt foarte multumita! Pe viitor vom vedea cum se comporta in timp! Am pus-o pe masina si a rezistat pna la vreo 5 luni! A durat o gramada de timp sa repar! Dupa prima",fake,generated with fine-tuned model,televizor,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Un pret bun pentru un telefon... Le folosim la ceva... Un telefon... Si ne plac! La telefon, pe ambele laterale... De cnd se lanseaza, nu am patit nimic... Telefonul este foarte bun, iar faptul ca este si rezistent la apa face ca bateria... Nu am avut nevoie de ea... Dar telefonul functioneaza... L-am incarcat doar eu.",fake,generated with fine-tuned model,husa de telefon,Produsul a sosit rapid si...
Produsul a sosit rapid si... Foarte multumit. E chiar foarte rezistent. Livrare rapida. S-a lipit perfect. Copilul meu a fost incntat. Multumit de acest produs. Multumesc Emag. Multumesc Emag. Recomand. Recomand cu incredere.Recomand! Multumesc EMAG!Recomand!Recomand!Recomand!Recomand!Recomand!,fake,generated with fine-tuned model,casti audio,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Este exact ca in poze, nu lipeste, se curata usor. Un lucru pe care il recomand! Nu are nevoie dect de putina detergent. O recomand! In rest, o sa tin cont de ea. O recomand! In plus, mi-a rezolvat problema cu apa pentru masina de spalat vase. O recomand cu incredere! Am de cumparat niste",fake,generated with fine-tuned model,produs de baie,Produsul a sosit rapid si...
"Produsul a sosit rapid si...Super, super. Se potriveste in multe situatii. Se poate lucra cu el de 2 ori/zi si poate fi folosit att pe timp de noapte ct si ziua.Este un telefon bun. E ok. Un telefon de care sa nu te dezamagesti. Este foarte bun si, din punctul meu de vedere, este foarte bun si pentru...Nu ma asteptam",fake,generated with fine-tuned model,uscator de rufe,Produsul a sosit rapid si...
Produsul a sosit rapid si... OK. Recomand. Raport calitate/pret foarte bun. Nu merita sa asteptati!Recomand!Raport excelent. Este un produs de inalta calitate. Recomand.Recomand.Recomand.Raport excelent. Este un produs de inalta calitate. Recomand.Recomand!Raport excelent. Este un produs de inalta calitate. Recomand.,fake,generated with fine-tuned model,blender,Produsul a sosit rapid si...
"Produsul a sosit rapid si... de calitate. La telefon nu e deloc moale, nu aluneca. Mai am de facut o mica imbunatatire la acest telefon. Am si o husa de plastic... Nu stiu cum de am reusit. La acest telefon nu am mai putut schimba dimensiunile, nu le-am putut prinde pe o mobila. In concluzie, telefonul e super, dar de mine nu am mai",fake,generated with fine-tuned model,masina de spalat,Produsul a sosit rapid si...
Produsul a sosit rapid si... Foarte multumit!Recomand!Este un produs excelent!Profita de el!Am dat 7%!Aproximativ 70% din banii investiti!Raport calitate pret foarte bun!Inca o calitate a acestei jucarii... Se simte foarte tare si este de o calitate super.Foarte multumit!Sunt foarte multumita!Este un produs foarte bun,fake,generated with fine-tuned model,laptop,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Ok. Este un produs foarte... Ok. Nu imi place cum se comporta si... Groaznic! Am dat 4 lei pe ea! Recomand!Ati idee ct m-am costat pe ea? Cam ct pe un telefon mobil? Sincer, eu nu ma asteptam la asa ceva. O achizitie foarte... Dar nu, NU am platit nimic. La ct se",fake,generated with fine-tuned model,telefon mobil,Produsul a sosit rapid si...
"Produsul a sosit rapid si...nu ma asteptam la un pret att de accesibil. Recomand!Efect de parfum pe care-l adora!Material solid de calitate...Nu il recomand!Efectul de parfum pe care il adora!Calitate:Potrivita!Blond, nu se lipeste bine, dar e de calitate. Nu trebuie nici la spalat.Sunt foarte",fake,generated with fine-tuned model,carte,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Bun! La fel si ambalajul! Si recipientul! Multumit! Suntem foarte multumiti! Le folosim zilnic si sunt foarte multumiti! Recomand! Suntem mai mult dect multumiti! Nu vom mai cumpara alte produse de acest fel! Vom face altul! Vom comanda unul nou! Pentru asta, va rugam sa ne scrieti! Suntem absolut incntati! Va multumeste pentru incredere!",fake,generated with fine-tuned model,televizor,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Am montat rapid suruburile. De asemenea, am mai luat cteva piese de mobila pe care le-am montat pe perete. Am fost multumit! Acum pot spune ca am primit lemn in cteva zile.Am mai luat o masa de bucatarie si pot spune ca este foarte frumoasa, frumoasa si mareata! Am ajuns in timp.Am dat in ea mai mult",fake,generated with fine-tuned model,husa de telefon,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Perfect! Un cadou potrivit! Este exact ce aveam nevoie! A ajuns impachetat foarte frumos, cu toate avizele si scrisorile aferente, impachetat de un coleg care l-a livrat in aceeasi zi, ambalate frumos, foarte simplu, elegant si bine ambalate. Am avut o mare surpriza in momentul in care am deschis coletul! A fost foarte mare, a ajuns",fake,generated with fine-tuned model,casti audio,Produsul a sosit rapid si...
"Produsul a sosit rapid si...exact ce am nevoie. Recomand! Pentru fiecare client care alege acest telefon, isi merita banii. Nu numai ca telefonul este foarte bun si are un design placut dar este si practic. Telefonul este foarte multumit! Nu am ce reprosa! Recomand!Telefonul este superb si il recomand. Il recomand. Este foarte bun, bateria tine mai mult de 8 zile",fake,generated with fine-tuned model,produs de baie,Produsul a sosit rapid si...
Produsul a sosit rapid si... S-a stricat dupa cteva zile. Mai trebuie sa asteptam putin. Multumit! Se vede ca produsul este foarte calitativ. Recomand! Este foarte rezistent! Nu pateste nimic! Un pret corect! Lexos! L-am luat pentru un cadou.. Multumit!! Lexos! Lexos! Lexos! Lexos! Le,fake,generated with fine-tuned model,uscator de rufe,Produsul a sosit rapid si...
Produsul a sosit rapid si... Perfect! Deosebit! Recomand! Multumiri! -❤❤❤❤❤❤❤❤❤❤,fake,generated with fine-tuned model,blender,Produsul a sosit rapid si...
"Produsul a sosit rapid si... nu a ajuns dupa 3 zile de la plasarea comenzii.. Multumesc... Foarte multumit!Am primit coletul intr-o zi si dupa aproximativ o saptamna de la plasarea comenzii, in 2 zile au ajuns coletul.. Multumesc!Recomand. Recomand! Foarte multumita!Calitate foarte buna. Livrare rapida, rapida. Multumesc!Am trimis banii pe e-",fake,generated with fine-tuned model,masina de spalat,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Ok, recomand! Se pot aplica pe orice, de la iPhone 6 la iPad Pro de la iOS 11.2 la iOS 12.6.1.1 si pe iPhone 7 si iPhone 8.1. Se pot sterge. Nu sunt probleme de siguranta in ceea ce priveste curatarea, pot fi folositi si pe alte telefoane. Pentru mine, este un plus!",fake,generated with fine-tuned model,laptop,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Am luat-o pentru un cadou! Este foarte frumoasa! Fetita mea se bucura sa se joace si sa descopere toate minunatiile! Sunt foarte multumita! Sunt foarte multumita! Pentru un cadou pe care l-am primit, am luat-o, ca toate cele! Multumesc, GARANTE! Produsul este foarte frumos! Multumesc! Foarte multumita! Recomand",fake,generated with fine-tuned model,telefon mobil,Produsul a sosit rapid si...
"Produsul a sosit rapid si... A ajuns ca in poze.... Multumita. Recomand. Calitate. Multumesc. Multumiri. Multumesc, eMAG. 🎰🎰🎰🎰🎰🎰🎰🎰🎰🎰🎰🎰🎰🎰🎰🎰�",fake,generated with fine-tuned model,carte,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Suna foarte bine, la nivel de zgomot, de intensitate medie... Dar sunetul este destul de silentios, doar in partea de sus... Iar in restul timpului... Foarte enervant, dar in acelasi timp... De la telefon, de la boxe, de la comenzi, de la comenzi, de la telefon.... Sunt foarte multumita de produs. Sunt multumit de calitatea",fake,generated with fine-tuned model,televizor,Produsul a sosit rapid si...
Produsul a sosit rapid si... Foarte bun! Recomand! Suntem foarte multumiti! Multumit!Felicitari! Sunt foarte multumita!Felicitari! Sunt foarte multumita!Felicitari! Sunt foarte multumita!Destul de prostut la prima impresie! Dar... Am facut ce am facut! Sunt foarte multumita!Felicitari! Sunt foarte multumita!Felici,fake,generated with fine-tuned model,husa de telefon,Produsul a sosit rapid si...
Produsul a sosit rapid si... Multumit! Copilul meu este foarte multumit! Copilul meu nu este foarte speriat! Produsul este foarte dragut! Copilul meu a fost foarte incntat! La o luna si ceva s-a vindecat! Copilul meu este de acord! Fetitei mele ii place tare!! Este foarte draguta! Fetita mea nu este foarte speriata! Copilul meu este foarte draguta,fake,generated with fine-tuned model,casti audio,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Foarte util si util... Am facut rapid, toate cele. Se poate lipi foarte usor (nu a fost nevoie de mult timp), mai multe detalii si... Foarte mult, ca si pret. Recomand!!!Am facut o sesizare, am trimis si celelalte 2 colete si astept retur. Am pus coletul inapoi pe emag si... Am asteptat retur... Si...",fake,generated with fine-tuned model,produs de baie,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Bun. In primele 2 zile, am avut nevoie de o masuta de bucatarie, dar din cauza materialelor din care erau confectionati peretii, nu am avut probleme. Produsul a intrat repede in functiune si se misca usor. O recomand. Sunt multumit. Sunt foarte multumit de acest produs. E foarte usor de montat, foarte multumit, e bine ambalat, functioneaza",fake,generated with fine-tuned model,uscator de rufe,Produsul a sosit rapid si...
Produsul a sosit rapid si... Promptitudine in livrarea produsului. Am mai vazut si alte produse de acelasi tip si pot spune ca am avut si cteva inconveniente. In timp util am reusit sa fac o impachetare foarte buna. Sunt foarte multumit. Recomand. Pe viitor. Recomand. Sunt incntat. Multumesc frumos. Multumesc. Multumesc. Multumesc. Multumesc. Multumesc. Multumesc. Multumesc. Multumesc,fake,generated with fine-tuned model,blender,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Multumita! Raport calitate pret excelent! Recomand!Produs de calitate! Recomand!Multumit, produs de calitate! Recomand!Foarte multumit! Un produs excelent!Recomand!Livrare rapida!Produs de calitate! Recomand!Merita!Produs de calitate! Recomand!Produs de calitate! Recomand!Simplu",fake,generated with fine-tuned model,masina de spalat,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Foarte multumita! Recomand! Am citit mult despre ea si am avut o multime de lucruri de spus, nu ma asteptam sa fie att de buna, usor de asamblat... Sper sa ma tina 2-3 saptamni, apoi sa o schimb si sa o fac cadou! Cu multumiri, Karim! Sunt foarte multumita, merita banii! Mult succes!",fake,generated with fine-tuned model,laptop,Produsul a sosit rapid si...
"Produsul a sosit rapid si... S-au deteriorat usor. Noi am comandat 2,3 bucati de la acelasi furnizor. Vom returna produsul pentru a fi returnat dupa ce vom efectua o noua livrare. Nu este o garantie. Doar asa puteti sti daca nu a fost deteriorat sau deteriorat. Si cu toate acestea... Pentru mine si copil acesta este un cadou scump! S-a pierdut o data",fake,generated with fine-tuned model,telefon mobil,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Nu am dat prea mult pe el. Nu se potriveste cu pozele. Am dat o tura, sa vad cum se comporta la drum... Le-am trimis direct si curierului... L-am primit retur (ca nu era pe stoc) si nu am dat dect o dovada, un set de 5 snururi. Am dat comanda, pe scurt... Sunt",fake,generated with fine-tuned model,carte,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Excelent! Recomand! Am dat 4-5 stele, dar... Le-am luat din alta parte pentru ca au o calitate mai proasta dect originalul si au un pret mai mic. Pe mine m-au salvat! Multumesc!Produsul a ajuns fara probleme (si nu am primit nici un fel de contra-retur). Este suficient sa dai jos",fake,generated with fine-tuned model,televizor,Produsul a sosit rapid si...
"Produsul a sosit rapid si... E usor de folosit si montat... O recomand! Multumesc! O sa mai comand de la tine. Mult succes in continuare!Livrare rapida, livrare rapida, cu o garantie de 5 ani. Multumesc! Mult succes!Un telefon ok, pret ok.E foarte ok. O recomand cu incredere!Ecran frumos, raport calitate pret excelent.Se",fake,generated with fine-tuned model,husa de telefon,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Am observat ca pe emag au montat o folie de sticla de 3mm... Sunt foarte multumita de produs, nu se decoloreaza si nu lasa bule. Recomand! Calitate/pret!Am pus-o in telefonul cu windows Phone, pentru a bloca o serie de aplicatii si pentru a preveni eventuale probleme... Este foarte buna si nu mai am",fake,generated with fine-tuned model,casti audio,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Am schimbat rapid recipientul! Se pare ca este ok! Am folosit-o pe bebe de doua ori! Sunt multumita! E mult mai practic, usor de utilizat! Este foarte eficient pentru bebelusi! In plus, contine si niste instructiuni despre cum trebuie sa-i mulgi laptele, despre cum il folosesti pentru a bea laptele si altele. Bebelusul",fake,generated with fine-tuned model,produs de baie,Produsul a sosit rapid si...
"Produsul a sosit rapid si... ok. Recomand. Produs bun. L-am cumparat pentru un super cadou. O sa ramn la nivelul acesta in timp. Cu toate acestea, se pare ca sunt foarte multumita. Si nu a facut nici un rau. Am primit produsul conform asteptarilor. Multumita. Multumita! Recomand. Recomand!In plus, sunt foarte multumita, in special de livrare.",fake,generated with fine-tuned model,uscator de rufe,Produsul a sosit rapid si...
"Produsul a sosit rapid si... Ok. Sunt foarte multumita de acest telefon. Sunt foarte multumita de el. Nu ma asteptam. Este foarte subtire... Este cel mai bun telefon... Eu sper ca si in rest sunt multumita de el. Am luat, pentru ca are tot ce trebuie. Mai este un telefon la eMAG care a venit cu un telefon. Sper sa-l achizitionez la un pret",fake,generated with fine-tuned model,blender,Produsul a sosit rapid si...
Produsul a sosit rapid si... nu am nimic de reprosat! Foarte multumita! Isi merita banii! E super!! 😂❤❤❤❤❤❤❤❤❤�,fake,generated with fine-tuned model,masina de spalat,Produsul a sosit rapid si...
"Produsul a sosit rapid si...deosebit, de la un raport pret/calitate foarte bun. Recomand! O sa revin cu mai multe recenzii dupa ce am folosit-o. Nu e pentru cei slabi de inger! E doar super multumita! Este super! Sper sa o mai pot folosi ct de curnd. O fac de ctiva ani dar se comporta extraordinar. Nu recomand! Nu este",fake,generated with fine-tuned model,laptop,Produsul a sosit rapid si...
